Dsc	Family ID	Aalpina	Ahalleri	Alyrata	Athaliana	Cpapaya
AT3G23190	OG0018779	0	1	1	1	0
AT3G18900	OG0018780	0	1	1	1	0
AT2G20400	OG0018781	0	1	1	1	0
AT3G18930	OG0018782	0	1	1	1	0
AT3G01513	OG0018783	0	1	1	1	0
AT3G12880	OG0018784	0	1	1	1	0
AT3G20340	OG0018785	0	1	1	1	0
AT3G13370	OG0018786	0	1	1	1	0
AT3G11020	OG0018787	0	1	1	1	0
AT3G14820	OG0018788	0	1	1	1	0
AT2G04425	OG0018789	0	1	1	1	0
AT3G03410	OG0018790	0	1	1	1	0
AT3G15830	OG0018791	0	1	1	1	0
AT3G05720	OG0018792	0	1	1	1	0
AT3G04370	OG0018793	0	1	1	1	0
AT2G16380	OG0018794	0	1	1	1	0
AT2G20490	OG0018795	0	1	1	1	0
Ah2G05130	OG0018796	0	3	0	0	0
AT2G04440	OG0018797	0	1	1	1	0
AT3G04940	OG0018798	0	1	1	1	0
AT3G16070	OG0018799	0	1	1	1	0
AT3G03000	OG0018800	0	1	1	1	0
AT3G15170	OG0018801	0	1	1	1	0
AT3G11405	OG0018802	0	1	1	1	0
AT3G12980	OG0018803	0	1	1	1	0
AT3G04945	OG0018804	0	1	1	1	0
AT2G04350	OG0018805	0	1	1	1	0
AT3G21900	OG0018806	0	1	1	1	0
AT3G05880	OG0018807	0	1	1	1	0
AT3G02600	OG0018808	0	1	1	1	0
AT3G12720	OG0018809	0	1	1	1	0
AT3G19663	OG0018810	0	1	1	1	0
Ah3G43410	OG0018811	0	1	1	0	1
AT3G10440	OG0018812	0	1	1	1	0
AT2G12465	OG0018813	0	1	0	2	0
AT3G18470	OG0018814	0	1	1	1	0
AT3G10260	OG0018815	0	1	1	1	0
AT3G13500	OG0018816	0	1	1	1	0
AT3G12775	OG0018817	0	1	1	1	0
Ah3G29940	OG0018818	0	1	2	0	0
AT3G21970	OG0018819	0	1	1	1	0
AT5G45875	OG0018820	0	1	1	1	0
AT2G17440	OG0018821	0	1	1	1	0
AT2G17180	OG0018822	0	1	1	1	0
AT3G16470	OG0018823	0	1	1	1	0
AT3G02840	OG0018824	0	1	1	1	0
AT3G20610	OG0018825	0	1	1	1	0
AT2G18120	OG0018826	0	1	1	1	0
AT3G13782	OG0018827	0	1	1	1	0
Ah3G31880	OG0018828	0	1	2	0	0
AT3G16800	OG0018829	0	1	1	1	0
AT3G24210	OG0018830	0	1	1	1	0
AT2G04450	OG0018831	0	1	1	1	0
AT3G19820	OG0018832	0	1	1	1	0
AT3G20850	OG0018833	0	1	1	1	0
AT3G12200	OG0018834	0	1	1	1	0
Ah3G23670	OG0018835	0	1	2	0	0
AT3G09590	OG0018836	0	1	1	1	0
AT2G20520	OG0018837	0	1	1	1	0
Ah3G11370	OG0018838	0	2	1	0	0
AT2G18870	OG0018839	0	1	1	1	0
AT3G13810	OG0018840	0	1	1	1	0
AT2G15050	OG0018841	0	1	1	1	0
AT3G12587	OG0018842	0	1	1	1	0
AT3G16460	OG0018843	0	1	1	1	0
AT2G19700	OG0018844	0	1	1	1	0
AT3G23150	OG0018845	0	1	1	1	0
AT3G09990	OG0018846	0	1	1	1	0
AT3G14000	OG0018847	0	1	1	1	0
AT3G02660	OG0018848	0	1	1	1	0
AT2G14850	OG0018849	0	1	1	1	0
AT3G02125	OG0018850	0	1	1	1	0
AT3G17850	OG0018851	0	1	1	1	0
AT2G20230	OG0018852	0	1	1	1	0
AT3G20180	OG0018853	0	1	1	1	0
AT3G11580	OG0018854	0	1	1	1	0
AT2G20208	OG0018855	0	1	1	1	0
AT3G22820	OG0018856	0	1	1	1	0
AT3G02670	OG0018857	0	1	1	1	0
AT3G07425	OG0018858	0	1	1	1	0
AT3G11720	OG0018859	0	1	1	1	0
AT2G17670	OG0018860	0	1	1	1	0
AT2G05260	OG0018861	0	1	1	1	0
Ah3G11210	OG0018862	0	2	1	0	0
AT3G09455	OG0018863	0	1	1	1	0
AT3G17710	OG0018864	0	1	1	1	0
AT2G19802	OG0018865	0	1	1	1	0
AT3G05460	OG0018866	0	1	1	1	0
AT2G19360	OG0018867	0	1	1	1	0
AT2G20463	OG0018868	0	1	1	1	0
AT2G19400	OG0018869	0	1	1	1	0
Ah3G06160	OG0018870	0	1	2	0	0
AT2G07020	OG0018871	0	1	1	1	0
AT3G09670	OG0018872	0	1	1	1	0
AT3G08990	OG0018873	0	1	1	1	0
Ah3G26700	OG0018874	0	1	2	0	0
AT3G16230	OG0018875	0	1	1	1	0
AT3G10620	OG0018876	0	1	1	1	0
AT2G15325	OG0018877	0	1	1	1	0
AT2G17780	OG0018878	0	1	1	1	0
AT3G23220	OG0018879	0	1	1	1	0
AT2G17680	OG0018880	0	1	1	1	0
AT2G16900	OG0018881	0	1	1	1	0
AT3G05370	OG0018882	0	1	1	1	0
AT4G22820	OG0018883	0	1	1	1	0
AT3G13190	OG0018884	0	1	1	1	0
AT3G04450	OG0018885	0	1	1	1	0
AT2G05335	OG0018886	0	1	1	1	0
AT3G06460	OG0018887	0	1	1	1	0
AT2G17442	OG0018888	0	1	1	1	0
AT3G04380	OG0018889	0	1	0	1	1
AT3G14780	OG0018890	0	1	1	1	0
AT3G12370	OG0018891	0	1	1	1	0
AT2G18220	OG0018892	0	1	1	1	0
AT2G04810	OG0018893	0	1	1	1	0
AT5G62860	OG0018894	0	1	1	1	0
AT3G21730	OG0018895	0	1	1	1	0
AT3G13437	OG0018896	0	1	1	1	0
AT3G23955	OG0018897	0	1	1	1	0
AT3G13360	OG0018898	0	1	1	1	0
AT3G66654	OG0018899	0	1	1	1	0
AT3G10986	OG0018900	0	1	1	1	0
AT3G09930	OG0018901	0	1	1	1	0
AT2G19260	OG0018902	0	1	1	1	0
AT2G19710	OG0018903	0	1	1	1	0
AT3G04550	OG0018904	0	1	1	1	0
AT3G12140	OG0018905	0	1	1	1	0
AT3G01630	OG0018906	0	1	1	1	0
Ah3G29920	OG0018907	0	1	2	0	0
AT3G10880	OG0018908	0	1	1	1	0
AT3G21590	OG0018909	0	1	1	1	0
AT3G01890	OG0018910	0	1	1	1	0
AT2G04430	OG0018911	0	1	1	1	0
AT3G21100	OG0018912	0	1	1	1	0
AT3G04000	OG0018913	0	1	1	1	0
AT3G13229	OG0018914	0	1	1	1	0
AT3G05830	OG0018915	0	1	1	1	0
AT3G13430	OG0018916	0	1	1	1	0
AT3G19790	OG0018917	0	1	1	1	0
AT3G12540	OG0018918	0	1	1	1	0
AT3G20750	OG0018919	0	1	1	1	0
AT3G11000	OG0018920	0	1	1	1	0
AT2G16225	OG0018921	0	1	1	1	0
Ah3G43990	OG0018922	0	1	2	0	0
AT2G16790	OG0018923	0	1	1	1	0
AT3G19430	OG0018924	0	1	1	1	0
AT2G17390	OG0018925	0	1	1	1	0
AT3G02430	OG0018926	0	1	1	1	0
AT3G23255	OG0018927	0	1	1	1	0
Ah2G20370	OG0018928	0	2	1	0	0
AT3G06110	OG0018929	0	1	1	1	0
AT3G04810	OG0018930	0	1	1	1	0
AT2G07734	OG0018931	0	1	0	2	0
AT2G07691	OG0018932	0	1	0	2	0
AT2G07641	OG0018933	0	1	0	1	1
ATMG00070	OG0018934	0	1	0	1	1
AT2G07727	OG0018935	0	1	0	2	0
AT2G07667	OG0018936	0	1	0	2	0
ATMG00830	OG0018937	0	1	1	1	0
AT2G07732	OG0018938	0	1	0	2	0
AT2G07707	OG0018939	0	1	0	2	0
AT2G07673	OG0018940	0	1	0	2	0
AT2G07672	OG0018941	0	1	0	2	0
AT2G07785	OG0018942	0	1	0	2	0
AT2G07692	OG0018943	0	1	0	2	0
AT2G07724	OG0018944	0	1	0	2	0
AT2G07599	OG0018945	0	1	0	2	0
AT2G07725	OG0018946	0	1	0	2	0
ATMG01360	OG0018947	0	1	0	1	1
AT2G07772	OG0018948	0	1	1	1	0
ATMG00750	OG0018949	0	1	0	1	1
ATMG00630	OG0018950	0	1	1	1	0
AT1G78470	OG0018951	0	1	1	1	0
AT1G73066	OG0018952	0	1	1	1	0
Ah2G06370	OG0018953	0	1	2	0	0
AT1G80060	OG0018954	0	1	1	1	0
AT1G63540	OG0018955	0	1	1	1	0
AT1G62225	OG0018956	0	1	1	1	0
AT1G72070	OG0018957	0	1	1	1	0
AT1G62530	OG0018958	0	1	1	1	0
AT1G66245	OG0018959	0	1	1	1	0
AT1G65486	OG0018960	0	1	1	1	0
AT1G72630	OG0018961	0	1	1	1	0
AT1G74990	OG0018962	0	1	1	1	0
Ah2G00210	OG0018963	0	1	2	0	0
Ah2G14540	OG0018964	0	1	2	0	0
AT1G72180	OG0018965	0	1	1	1	0
Ah2G11140	OG0018966	0	2	0	0	1
AT1G65700	OG0018967	0	1	1	1	0
AT1G73325	OG0018968	0	1	1	1	0
AT1G77580	OG0018969	0	1	1	1	0
AT1G78270	OG0018970	0	1	1	1	0
AT1G74510	OG0018971	0	1	1	1	0
AT1G62045	OG0018972	0	1	1	1	0
Ah2G28070	OG0018973	0	2	1	0	0
AT1G74890	OG0018974	0	1	1	1	0
AT1G77960	OG0018975	0	1	1	1	0
AT1G68845	OG0018976	0	1	1	1	0
AT1G62200	OG0018977	0	1	1	1	0
AT1G63105	OG0018978	0	1	1	1	0
AT1G74088	OG0018979	0	1	1	1	0
AT1G63530	OG0018980	0	1	1	1	0
AT1G56660	OG0018981	0	1	1	1	0
AT1G60610	OG0018982	0	1	1	1	0
AT1G65910	OG0018983	0	1	1	1	0
AT1G63960	OG0018984	0	1	1	1	0
Ah2G13530	OG0018985	0	1	2	0	0
AT1G62333	OG0018986	0	1	1	1	0
AT1G68250	OG0018987	0	1	1	1	0
AT1G67870	OG0018988	0	1	1	1	0
AT1G65481	OG0018989	0	1	1	1	0
AT1G74370	OG0018990	0	1	1	1	0
AT1G58300	OG0018991	0	1	1	1	0
AT1G79130	OG0018992	0	1	1	1	0
AT1G68030	OG0018993	0	1	1	1	0
AT1G79100	OG0018994	0	1	1	1	0
AT1G75240	OG0018995	0	1	1	1	0
AT1G76955	OG0018996	0	1	1	1	0
AT1G71930	OG0018997	0	1	1	1	0
AT1G66230	OG0018998	0	1	1	1	0
AT1G79250	OG0018999	0	1	1	1	0
AT1G69480	OG0019000	0	1	1	1	0
AT1G64000	OG0019001	0	1	1	1	0
AT1G80750	OG0019002	0	1	1	1	0
AT1G68140	OG0019003	0	1	1	1	0
AT1G54460	OG0019004	0	1	1	1	0
AT1G70505	OG0019005	0	1	1	1	0
AT1G73810	OG0019006	0	1	1	1	0
AT1G57560	OG0019007	0	1	1	1	0
AT1G67030	OG0019008	0	1	1	1	0
AT1G69510	OG0019009	0	1	1	1	0
AT1G75560	OG0019010	0	1	1	1	0
AT2G10450	OG0019011	0	1	1	1	0
AT1G69540	OG0019012	0	1	1	1	0
Ah2G31060	OG0019013	0	2	1	0	0
AT1G71530	OG0019014	0	1	1	1	0
AT1G75400	OG0019015	0	1	1	1	0
AT1G68200	OG0019016	0	1	1	1	0
AT1G73750	OG0019017	0	1	1	1	0
AT1G71680	OG0019018	0	1	1	1	0
AT1G56210	OG0019019	0	1	1	1	0
AT1G65490	OG0019020	0	1	1	1	0
AT1G75000	OG0019021	0	1	1	1	0
AT1G61160	OG0019022	0	1	1	1	0
AT1G69320	OG0019023	0	1	1	1	0
AT1G67860	OG0019024	0	1	1	1	0
AT1G56720	OG0019025	0	1	1	1	0
AT1G69470	OG0019026	0	1	1	1	0
AT1G74080	OG0019027	0	1	1	1	0
AT1G64580	OG0019028	0	1	1	1	0
AT1G77855	OG0019029	0	1	1	1	0
AT1G61630	OG0019030	0	1	1	1	0
Ah2G32970	OG0019031	0	1	2	0	0
AT1G71470	OG0019032	0	1	1	1	0
AT1G68380	OG0019033	0	1	1	1	0
AT1G78760	OG0019034	0	1	1	1	0
AT1G60760	OG0019035	0	1	1	1	0
AT1G80370	OG0019036	0	1	1	1	0
AT1G74820	OG0019037	0	1	1	1	0
AT1G75020	OG0019038	0	1	1	1	0
Ah2G01800	OG0019039	0	2	1	0	0
AT1G76310	OG0019040	0	1	1	1	0
AT1G75470	OG0019041	0	1	1	1	0
AT1G56620	OG0019042	0	1	1	1	0
AT1G63230	OG0019043	0	1	0	2	0
AT1G70220	OG0019044	0	1	1	1	0
AT1G70800	OG0019045	0	1	1	1	0
AT1G31990	OG0019046	0	1	1	1	0
AT1G73730	OG0019047	0	1	1	1	0
AT1G57790	OG0019048	0	1	1	1	0
AT1G76790	OG0019049	0	1	1	1	0
AT1G78190	OG0019050	0	1	1	1	0
AT1G73000	OG0019051	0	1	1	1	0
AT1G66980	OG0019052	0	1	1	1	0
AT1G80625	OG0019053	0	1	1	1	0
AT1G69085	OG0019054	0	1	1	1	0
AT1G67070	OG0019055	0	1	1	1	0
AT1G69450	OG0019056	0	1	1	1	0
AT1G75410	OG0019057	0	1	1	1	0
AT1G74045	OG0019058	0	1	1	1	0
AT1G62150	OG0019059	0	1	1	1	0
AT1G80330	OG0019060	0	1	1	1	0
AT1G74230	OG0019061	0	1	1	1	0
AT1G68960	OG0019062	0	1	1	1	0
AT1G79270	OG0019063	0	1	1	1	0
AT1G79320	OG0019064	0	1	1	1	0
AT1G67390	OG0019065	0	1	1	1	0
AT1G69250	OG0019066	0	1	1	1	0
AT1G80165	OG0019067	0	1	1	1	0
Ah2G00610	OG0019068	0	1	2	0	0
AT1G60240	OG0019069	0	1	1	1	0
AT1G65010	OG0019070	0	1	1	1	0
AT1G78730	OG0019071	0	1	1	1	0
AT1G56555	OG0019072	0	1	1	1	0
AT1G69720	OG0019073	0	1	1	1	0
AT1G62980	OG0019074	0	1	1	1	0
AT1G64130	OG0019075	0	1	1	1	0
AT1G73870	OG0019076	0	1	1	1	0
AT1G77765	OG0019077	0	1	1	1	0
AT1G60050	OG0019078	0	1	1	1	0
AT1G74340	OG0019079	0	1	0	1	1
AT1G57780	OG0019080	0	1	1	1	0
AT1G70430	OG0019081	0	1	1	1	0
AT1G64107	OG0019082	0	1	1	1	0
AT1G73130	OG0019083	0	1	1	1	0
AT1G54930	OG0019084	0	1	1	1	0
AT1G66830	OG0019085	0	1	1	1	0
AT1G66420	OG0019086	0	1	1	1	0
AT1G73580	OG0019087	0	1	1	1	0
AT1G73790	OG0019088	0	1	1	1	0
AT1G57730	OG0019089	0	1	1	1	0
AT1G57690	OG0019090	0	1	1	1	0
AT1G58190	OG0019091	0	2	0	1	0
AT1G65090	OG0019092	0	1	1	1	0
AT1G68550	OG0019093	0	1	1	1	0
AT1G54953	OG0019094	0	1	0	2	0
AT1G54890	OG0019095	0	1	1	1	0
AT1G70440	OG0019096	0	1	1	1	0
AT1G62950	OG0019097	0	1	1	1	0
AT1G78790	OG0019098	0	1	1	1	0
AT1G72080	OG0019099	0	1	1	1	0
AT1G68940	OG0019100	0	1	1	1	0
Ah2G07510	OG0019101	0	1	2	0	0
AT1G63950	OG0019102	0	1	1	1	0
AT1G65200	OG0019103	0	1	1	1	0
AT1G80050	OG0019104	0	1	1	1	0
AT1G72410	OG0019105	0	1	1	1	0
Ah2G20790	OG0019106	0	1	2	0	0
AT1G69550	OG0019107	0	1	1	1	0
AT1G61760	OG0019108	0	1	1	1	0
AT1G60783	OG0019109	0	1	1	1	0
AT1G60410	OG0019110	0	1	1	1	0
AT1G74000	OG0019111	0	1	1	1	0
AT1G60390	OG0019112	0	1	1	1	0
AT1G79820	OG0019113	0	1	1	1	0
AT1G80540	OG0019114	0	1	1	1	0
AT1G73780	OG0019115	0	1	1	1	0
AT1G61065	OG0019116	0	1	1	1	0
AT1G74490	OG0019117	0	1	1	1	0
AT1G76960	OG0019118	0	1	1	1	0
AT1G64620	OG0019119	0	1	1	1	0
AT1G65130	OG0019120	0	1	1	1	0
AT1G70870	OG0019121	0	1	1	1	0
AT1G55010	OG0019122	0	1	1	1	0
AT1G79985	OG0019123	0	1	1	1	0
AT1G80220	OG0019124	0	1	1	1	0
AT1G79480	OG0019125	0	1	1	1	0
AT1G67150	OG0019126	0	1	1	1	0
AT1G77890	OG0019127	0	1	1	1	0
AT1G61380	OG0019128	0	1	1	1	0
AT1G72350	OG0019129	0	1	1	1	0
AT1G73560	OG0019130	0	1	1	1	0
AT1G58007	OG0019131	0	1	1	1	0
AT1G74320	OG0019132	0	1	1	1	0
AT1G78240	OG0019133	0	1	1	1	0
AT1G63520	OG0019134	0	1	1	1	0
AT1G65985	OG0019135	0	1	1	1	0
AT1G63820	OG0019136	0	1	1	1	0
AT1G71200	OG0019137	0	1	1	1	0
AT3G20362	OG0019138	0	1	1	1	0
ATCG00660	OG0019139	0	1	1	1	0
ATCG00640	OG0019140	0	1	1	1	0
ATCG00700	OG0019141	0	1	1	1	0
ATCG00510	OG0019142	0	1	1	1	0
ATCG00160	OG0019143	0	1	1	1	0
ATCG00650	OG0019144	0	1	1	1	0
AT1G23670	OG0019145	0	1	1	1	0
AT5G47320	OG0019146	0	1	1	1	0
AT5G58784	OG0019147	0	1	1	1	0
AT5G62370	OG0019148	0	1	1	1	0
Ah8G17550	OG0019149	0	1	2	0	0
AT5G43000	OG0019150	0	1	1	1	0
AT5G61100	OG0019151	0	1	1	1	0
AT5G53910	OG0019152	0	1	1	1	0
AT5G45940	OG0019153	0	1	1	1	0
AT5G52000	OG0019154	0	2	0	1	0
AT5G51860	OG0019155	0	1	1	1	0
AT5G58690	OG0019156	0	1	1	1	0
AT5G54225	OG0019157	0	1	1	1	0
AT5G54990	OG0019158	0	1	1	1	0
AT5G55690	OG0019159	0	1	1	1	0
AT5G53100	OG0019160	0	1	1	1	0
Ah8G07670	OG0019161	0	3	0	0	0
AT5G62460	OG0019162	0	1	1	1	0
AT5G63750	OG0019163	0	1	1	1	0
AT5G54060	OG0019164	0	1	1	1	0
AT5G53780	OG0019165	0	1	1	1	0
AT5G62030	OG0019166	0	1	1	1	0
AT5G55670	OG0019167	0	1	1	1	0
AT5G61120	OG0019168	0	1	1	1	0
AT5G54230	OG0019169	0	1	1	1	0
AT5G56330	OG0019170	0	1	1	1	0
AT5G47250	OG0019171	0	1	1	1	0
AT5G56620	OG0019172	0	1	1	1	0
Ah8G03770	OG0019173	0	1	2	0	0
Ah8G00050	OG0019174	0	1	2	0	0
AT5G42880	OG0019175	0	1	1	1	0
AT5G51440	OG0019176	0	1	1	1	0
AT5G46360	OG0019177	0	1	1	1	0
AT5G42242	OG0019178	0	1	1	1	0
AT5G44300	OG0019179	0	1	1	1	0
AT5G46140	OG0019180	0	1	1	1	0
AT4G02910	OG0019181	0	1	1	1	0
AT5G43050	OG0019182	0	1	1	1	0
AT5G43880	OG0019183	0	1	1	1	0
AT5G52710	OG0019184	0	2	0	1	0
AT5G59305	OG0019185	0	1	1	1	0
AT5G47750	OG0019186	0	1	1	1	0
AT5G67340	OG0019187	0	1	1	1	0
AT5G47600	OG0019188	0	1	1	1	0
AT5G61110	OG0019189	0	1	1	1	0
AT5G63770	OG0019190	0	1	1	1	0
AT5G56380	OG0019191	0	1	1	1	0
AT5G52750	OG0019192	0	1	1	1	0
AT5G59710	OG0019193	0	1	1	1	0
AT5G42223	OG0019194	0	1	1	1	0
AT5G46300	OG0019195	0	1	1	1	0
AT5G52540	OG0019196	0	1	1	1	0
AT5G51845	OG0019197	0	1	1	1	0
AT5G55507	OG0019198	0	1	1	1	0
AT5G65370	OG0019199	0	1	1	1	0
AT5G47800	OG0019200	0	1	1	1	0
Ah8G15840	OG0019201	0	2	1	0	0
AT5G49215	OG0019202	0	1	1	1	0
AT5G62110	OG0019203	0	1	1	1	0
AT5G44780	OG0019204	0	1	1	1	0
AT5G50423	OG0019205	0	1	1	1	0
Ah8G01770	OG0019206	0	1	2	0	0
AT5G60280	OG0019207	0	1	1	1	0
AT5G62120	OG0019208	0	1	1	1	0
AT5G49015	OG0019209	0	1	1	1	0
AT5G52550	OG0019210	0	1	1	1	0
AT5G46640	OG0019211	0	1	1	1	0
AT5G51730	OG0019212	0	1	1	1	0
AT5G45640	OG0019213	0	1	1	1	0
AT5G63780	OG0019214	0	1	1	1	0
AT5G49300	OG0019215	0	1	1	1	0
AT5G46780	OG0019216	0	1	1	1	0
AT5G20045	OG0019217	0	1	1	1	0
Ah8G03030	OG0019218	0	2	1	0	0
AT5G48945	OG0019219	0	1	1	1	0
AT5G44563	OG0019220	0	1	1	1	0
Ah8G21060	OG0019221	0	1	2	0	0
AT5G45350	OG0019222	0	1	1	1	0
AT5G45420	OG0019223	0	1	0	1	1
AT5G50470	OG0019224	0	1	1	1	0
AT5G56520	OG0019225	0	1	1	1	0
AT5G64030	OG0019226	0	1	1	1	0
AT5G67440	OG0019227	0	1	1	1	0
AT5G49900	OG0019228	0	1	1	1	0
AT5G60650	OG0019229	0	1	1	1	0
AT5G63690	OG0019230	0	1	1	1	0
AT5G62250	OG0019231	0	1	1	1	0
AT5G53592	OG0019232	0	1	1	1	0
AT5G52410	OG0019233	0	1	1	1	0
AT5G63280	OG0019234	0	1	1	1	0
AT5G61470	OG0019235	0	1	1	1	0
AT5G48100	OG0019236	0	1	1	1	0
AT5G61880	OG0019237	0	1	1	1	0
AT5G65470	OG0019238	0	1	1	1	0
AT5G46873	OG0019239	0	1	1	1	0
AT5G66270	OG0019240	0	1	1	1	0
AT5G60945	OG0019241	0	1	0	2	0
AT5G45710	OG0019242	0	1	1	1	0
AT5G57450	OG0019243	0	1	0	1	1
AT5G56880	OG0019244	0	1	1	1	0
AT5G45150	OG0019245	0	1	1	1	0
AT5G56400	OG0019246	0	1	1	1	0
AT5G52150	OG0019247	0	1	1	1	0
AT5G53045	OG0019248	0	1	1	1	0
AT5G61090	OG0019249	0	1	1	1	0
AT5G52240	OG0019250	0	1	1	1	0
AT5G64540	OG0019251	0	1	1	1	0
AT5G47850	OG0019252	0	1	0	1	1
AT5G63660	OG0019253	0	1	1	1	0
AT5G65480	OG0019254	0	1	1	1	0
AT5G66610	OG0019255	0	1	1	1	0
AT5G64860	OG0019256	0	1	0	1	1
AT5G52270	OG0019257	0	1	1	1	0
AT5G63240	OG0019258	0	1	1	1	0
AT5G48905	OG0019259	0	1	1	1	0
Ah8G21080	OG0019260	0	1	2	0	0
AT5G67230	OG0019261	0	1	1	1	0
AT5G52620	OG0019262	0	1	1	1	0
Ah8G13380	OG0019263	0	1	2	0	0
AT5G64800	OG0019264	0	1	1	1	0
AT5G50860	OG0019265	0	1	1	1	0
AT5G56770	OG0019266	0	1	1	1	0
Ah8G12240	OG0019267	0	2	1	0	0
AT5G51180	OG0019268	0	1	0	1	1
AT5G66815	OG0019269	0	1	1	1	0
AT5G63970	OG0019270	0	1	1	1	0
Ah8G26910	OG0019271	0	1	2	0	0
AT5G66620	OG0019272	0	1	1	1	0
AT5G42850	OG0019273	0	1	1	1	0
Ah8G04370	OG0019274	0	1	2	0	0
Ah8G28860	OG0019275	0	1	1	0	1
AT5G61030	OG0019276	0	1	1	1	0
AT5G51310	OG0019277	0	2	0	1	0
AT5G49600	OG0019278	0	1	1	1	0
AT5G66670	OG0019279	0	1	1	1	0
AT5G61300	OG0019280	0	1	1	1	0
AT5G58140	OG0019281	0	1	1	1	0
AT5G65890	OG0019282	0	1	1	1	0
AT5G62830	OG0019283	0	1	1	1	0
AT5G56570	OG0019284	0	1	1	1	0
AT5G58000	OG0019285	0	1	1	1	0
AT5G55520	OG0019286	0	1	1	1	0
AT5G66000	OG0019287	0	1	1	1	0
AT5G57050	OG0019288	0	1	1	1	0
AT5G64910	OG0019289	0	1	1	1	0
AT5G61010	OG0019290	0	1	1	1	0
AT5G61050	OG0019291	0	1	0	1	1
AT5G49220	OG0019292	0	1	1	1	0
AT5G44580	OG0019293	0	1	1	1	0
AT5G58890	OG0019294	0	1	1	1	0
AT5G48953	OG0019295	0	1	1	1	0
AT5G20030	OG0019296	0	1	1	1	0
AT5G47455	OG0019297	0	1	1	1	0
AT5G47160	OG0019298	0	1	1	1	0
AT5G57490	OG0019299	0	1	0	1	1
AT5G66950	OG0019300	0	1	1	1	0
AT5G59020	OG0019301	0	1	1	1	0
AT5G49310	OG0019302	0	1	1	1	0
AT5G43230	OG0019303	0	1	1	1	0
Ah8G00060	OG0019304	0	1	2	0	0
AT5G64990	OG0019305	0	1	1	1	0
AT5G63760	OG0019306	0	1	1	1	0
AT5G60553	OG0019307	0	1	1	1	0
AT5G63820	OG0019308	0	1	1	1	0
Ah8G11140	OG0019309	0	1	1	0	1
AT5G54035	OG0019310	0	1	0	2	0
AT5G45870	OG0019311	0	1	1	1	0
AT5G60000	OG0019312	0	1	1	1	0
AT5G51451	OG0019313	0	1	1	1	0
AT5G65130	OG0019314	0	1	1	1	0
AT5G48657	OG0019315	0	1	1	1	0
AT5G55650	OG0019316	0	1	1	1	0
AT5G50080	OG0019317	0	1	1	1	0
AT5G66250	OG0019318	0	1	1	1	0
AT5G57380	OG0019319	0	1	1	1	0
AT5G53890	OG0019320	0	1	1	1	0
AT5G53700	OG0019321	0	1	1	1	0
Ah8G13070	OG0019322	0	1	1	0	1
Ah8G06980	OG0019323	0	1	2	0	0
AT5G48650	OG0019324	0	1	1	1	0
AT5G57270	OG0019325	0	1	1	1	0
AT5G53220	OG0019326	0	1	1	1	0
AT5G61560	OG0019327	0	1	1	1	0
AT5G51105	OG0019328	0	1	1	1	0
AT5G56420	OG0019329	0	1	1	1	0
AT5G62380	OG0019330	0	1	1	1	0
AT5G42490	OG0019331	0	1	1	1	0
AT5G44350	OG0019332	0	1	1	1	0
AT5G55170	OG0019333	0	1	1	1	0
AT5G52790	OG0019334	0	1	1	1	0
AT5G46030	OG0019335	0	1	1	1	0
AT5G46130	OG0019336	0	1	1	1	0
AT5G63740	OG0019337	0	1	1	1	0
AT5G48430	OG0019338	0	1	1	1	0
AT1G76900	OG0019339	0	1	1	1	0
AT4G38700	OG0019340	0	1	1	1	0
AT4G38480	OG0019341	0	1	1	1	0
Ah2U00970	OG0019342	0	1	1	0	1
AT4G39756	OG0019343	0	1	1	1	0
AT4G38140	OG0019344	0	1	1	1	0
Ah2U01830	OG0019345	0	1	2	0	0
AT4G38213	OG0019346	0	1	1	1	0
AT4G38380	OG0019347	0	1	1	1	0
AT4G39580	OG0019348	0	1	1	1	0
AT4G39130	OG0019349	0	1	1	1	0
AT4G38730	OG0019350	0	1	1	1	0
ATCG01070	OG0019351	0	1	1	1	0
AT3G58330	OG0019352	0	0	2	1	0
AT3G45440	OG0019353	0	0	2	1	0
AT3G53065	OG0019354	0	0	2	1	0
AL4G12750	OG0019355	0	0	3	0	0
AT3G45790	OG0019356	0	0	1	2	0
AT2G03822	OG0019357	0	0	2	1	0
AT3G50970	OG0019358	0	0	2	1	0
AT3G62380	OG0019359	0	0	2	1	0
AL4G19580	OG0019360	0	0	3	0	0
AT3G50980	OG0019361	0	0	1	1	1
AT3G56530	OG0019362	0	0	1	2	0
AT3G26880	OG0019363	0	0	2	1	0
AT3G50880	OG0019364	0	0	1	1	1
AL5G46130	OG0019365	0	0	3	0	0
AT3G61340	OG0019366	0	0	2	1	0
AL5G28710	OG0019367	0	0	3	0	0
AL5G11320	OG0019368	0	0	3	0	0
AL3G23230	OG0019369	0	0	3	0	0
AT3G53440	OG0019370	0	0	1	1	1
AT3G44920	OG0019371	0	0	1	2	0
AL3G15140	OG0019372	0	0	3	0	0
AL4G15650	OG0019373	0	0	3	0	0
AT3G44170	OG0019374	0	0	2	1	0
AL1G22310	OG0019375	0	0	3	0	0
AT3G57100	OG0019376	0	0	2	1	0
AT3G32050	OG0019377	0	0	2	1	0
AT3G57250	OG0019378	0	0	2	1	0
AT3G48810	OG0019379	0	0	1	1	1
AL5G20610	OG0019380	0	0	3	0	0
AT2G07629	OG0019381	0	0	1	2	0
AL1G21420	OG0019382	0	0	3	0	0
