"gene","assembly","group","window","repeat_class","n_te_class"
"AT5G36490","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",2
"AT5G36500","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G36500","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",2
"AT5G36657","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",29
"AT5G36657","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",3
"AT5G36657","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",4
"AT5G36657","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",5
"AT5G36659","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",29
"AT5G36659","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",3
"AT5G36659","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",4
"AT5G36659","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",5
"AT5G36720","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G36720","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",1
"AT5G36720","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",3
"AT5G36720","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G36805","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G36910","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G36910","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G36910","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",4
"AT5G36910","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",4
"AT5G36910","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",2
"AT5G37210","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G37460","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G37470","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",4
"AT5G37470","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",2
"AT5G37470","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G37470","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G37470","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G37640","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G37640","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",1
"AT5G37640","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",3
"AT5G37640","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G37870","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G37870","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",2
"AT5G37870","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Gypsy",2
"AT5G37870","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G37890","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",7
"AT5G37890","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G37890","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G37890","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",3
"AT5G37890","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",2
"AT5G37890","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G37900","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",6
"AT5G37900","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G37900","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G37900","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",3
"AT5G37910","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G37910","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G37910","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G37910","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",3
"AT5G37920","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G37920","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G37920","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G37920","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",2
"AT5G37930","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G37930","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G37930","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",2
"AT5G37950","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G37950","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G37950","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G38010","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38010","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",3
"AT5G38010","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G38010","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",2
"AT5G38010","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",2
"AT5G38040","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",4
"AT5G38040","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",4
"AT5G38040","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G38350","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G38350","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",1
"AT5G38350","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G38360","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G38360","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",1
"AT5G38360","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G38378","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G38378","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",1
"AT5G38378","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",3
"AT5G38378","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G38435","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38435","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G38435","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G38435","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",3
"AT5G38440","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38440","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G38440","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G38440","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",3
"AT5G38540","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G38550","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G38565","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38565","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G38570","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38580","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38590","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38670","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38670","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G38670","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G38680","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G38680","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G38680","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G38810","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G38810","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",1
"AT5G38810","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G38850","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G38850","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",1
"AT5G39330","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G39330","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G39980","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G40060","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G40320","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G40320","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",2
"AT5G40910","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",4
"AT5G40910","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G40910","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",1
"AT5G41170","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G42232","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G42232","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G42232","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G42232","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/unknown",1
"AT5G42280","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G42280","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G42430","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G42430","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G42580","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G42580","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G42840","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G42840","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G42895","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G42905","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G42905","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G42950","GCA_949796655.1_9744_genomic","Single-copy","pm10kb","SINE/tRNA",1
"AT5G42950","GCA_949796655.1_9744_genomic","Single-copy","pm10kb","SINE/unknown",1
"AT5G43290","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G43470","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G43470","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G43470","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",1
"AT5G43680","GCA_949796655.1_9744_genomic","Single-copy","pm10kb","LTR/Copia",1
"AT5G43755","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G44220","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G44420","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G44420","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G44430","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G44430","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G44470","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G44470","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",2
"AT5G44630","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G44770","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G44770","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G44830","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G44840","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",6
"AT5G44840","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",2
"AT5G44850","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G44850","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",2
"AT5G44850","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Gypsy",1
"AT5G45260","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G45570","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G45570","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",14
"AT5G45570","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",16
"AT5G45730","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",1
"AT5G46450","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Gypsy",1
"AT5G46470","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Gypsy",1
"AT5G46490","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",2
"AT5G46490","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Gypsy",2
"AT5G46490","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",1
"AT5G46490","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G46910","GCA_949796655.1_9744_genomic","Single-copy","pm10kb","LTR/unknown",1
"AT5G47300","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G47990","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G47990","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G47990","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G48110","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G48110","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",1
"AT5G48110","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G48110","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",2
"AT5G48320","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G48320","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Gypsy",1
"AT5G48620","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G48620","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G48620","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",2
"AT5G48670","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G48670","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT5G49290","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G49290","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",1
"AT5G50000","GCA_949796655.1_9744_genomic","Single-copy","pm10kb","LTR/Copia",1
"AT5G50270","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G50270","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/unknown",1
"AT5G51080","GCA_949796655.1_9744_genomic","Family","pm10kb","SINE/tRNA",1
"AT5G51250","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G51420","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G51530","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G51630","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G52115","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G53230","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G53635","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G53640","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",2
"AT5G53670","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G53670","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Ty3",2
"AT5G53840","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G54030","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G54030","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",2
"AT5G54050","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",2
"AT5G54050","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",2
"AT5G54450","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G54550","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G55870","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",5
"AT5G55880","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",7
"AT5G55890","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",7
"AT5G58820","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G58820","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G58830","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G58830","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G58840","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/L1",1
"AT5G58840","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G59090","GCA_949796655.1_9744_genomic","Family","pm10kb","LTR/Copia",1
"AT5G59920","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G60560","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",4
"AT5G60840","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",3
"AT5G61605","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/MULE-MuDR",1
"AT5G61940","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G61950","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",2
"AT5G62800","GCA_949796655.1_9744_genomic","Family","pm10kb","DNA/Helitron",1
"AT5G65005","GCA_949796655.1_9744_genomic","Family","pm10kb","LINE/unknown",1
"AT1G02460","GCA_949796655.1_9744_genomic","Single-copy","pm25kb","DNA/Helitron",2
"AT1G03670","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G04625","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",2
"AT1G05080","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",2
"AT1G06340","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G06580","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",2
"AT1G11145","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",1
"AT1G11145","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/L1",2
"AT1G11270","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",6
"AT1G11270","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",3
"AT1G12300","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/unknown",1
"AT1G12300","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Ty3",1
"AT1G12300","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/unknown",1
"AT1G12620","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/unknown",1
"AT1G12620","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Ty3",1
"AT1G12620","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/unknown",1
"AT1G12775","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G14800","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G17150","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G18050","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",5
"AT1G18760","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/unknown",1
"AT1G18760","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",2
"AT1G18760","GCA_949796655.1_9744_genomic","Family","pm25kb","SINE/tRNA",1
"AT1G18770","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",2
"AT1G18770","GCA_949796655.1_9744_genomic","Family","pm25kb","SINE/tRNA",1
"AT1G19260","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",1
"AT1G19260","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/unknown",1
"AT1G19260","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",2
"AT1G20070","GCA_949796655.1_9744_genomic","Single-copy","pm25kb","DNA/Helitron",1
"AT1G20400","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",5
"AT1G20400","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/L1",2
"AT1G20400","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",2
"AT1G20400","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Gypsy",3
"AT1G20400","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Ty3",7
"AT1G21835","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/L1",2
"AT1G21925","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/L1",1
"AT1G21925","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",7
"AT1G21928","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/L1",1
"AT1G21928","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",7
"AT1G21960","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",8
"AT1G23037","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",2
"AT1G23037","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/L1",1
"AT1G23037","GCA_949796655.1_9744_genomic","Family","pm25kb","LINE/unknown",1
"AT1G23037","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G23201","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",4
"AT1G24060","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",2
"AT1G24060","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",3
"AT1G24060","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Ty3",1
"AT1G24090","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",2
"AT1G24090","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Ty3",1
"AT1G24090","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/unknown",1
"AT1G24230","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",1
"AT1G24230","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G24250","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",1
"AT1G24250","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
"AT1G24460","GCA_949796655.1_9744_genomic","Single-copy","pm25kb","DNA/Helitron",2
"AT1G24460","GCA_949796655.1_9744_genomic","Single-copy","pm25kb","LINE/L1",1
"AT1G24807","GCA_949796655.1_9744_genomic","Family","pm25kb","DNA/Helitron",7
"AT1G24807","GCA_949796655.1_9744_genomic","Family","pm25kb","LTR/Copia",1
