"assembly","gene","scaffold","start","end","group","win_start","win_end","window_bp","window","n_te","te_classes","te_bp","te_fraction","nearest_te_dist"
"GCA_949796715.1_9830_genomic","AT1G46912","OX461190.1",19858012,19859120,"Family",19858012,19859120,1109,"gene_body",0,NA,0,0,7230
"GCA_949796715.1_9830_genomic","AT1G46984","OX461190.1",19860213,19861325,"Family",19860213,19861325,1113,"gene_body",0,NA,0,0,9431
"GCA_949796715.1_9830_genomic","AT2G19630","OX461191.1",10531893,10532822,"Family",10531893,10532822,930,"gene_body",0,NA,0,0,25196
"GCA_949796715.1_9830_genomic","AT2G31470","OX461191.1",15438924,15440264,"Family",15438924,15440264,1341,"gene_body",0,NA,0,0,57552
"GCA_949796715.1_9830_genomic","AT3G23960","OX461192.1",8675099,8676343,"Family",8675099,8676343,1245,"gene_body",0,NA,0,0,1018
"GCA_949796715.1_9830_genomic","AT3G49450","OX461192.1",21596533,21597770,"Family",21596533,21597770,1238,"gene_body",0,NA,0,0,8413
"GCA_949796715.1_9830_genomic","AT5G65850","OX461194.1",28906915,28908259,"Family",28906915,28908259,1345,"gene_body",0,NA,0,0,67774
"GCA_949796715.1_9830_genomic","AT3G61170","OX461192.1",26183302,26185969,"Family",26183302,26185969,2668,"gene_body",0,NA,0,0,12654
"GCA_949796715.1_9830_genomic","AT1G69730","OX461190.1",28864750,28867556,"Family",28864750,28867556,2807,"gene_body",0,NA,0,0,22755
"GCA_949796715.1_9830_genomic","AT1G79680","OX461190.1",32664604,32667447,"Family",32664604,32667447,2844,"gene_body",0,NA,0,0,53996
"GCA_949796715.1_9830_genomic","AT2G02580","OX461191.1",872952,874818,"Family",872952,874818,1867,"gene_body",0,NA,0,0,546
"GCA_949796715.1_9830_genomic","AT3G26290","OX461192.1",9608083,9610296,"Family",9608083,9610296,2214,"gene_body",0,NA,0,0,883
"GCA_949796715.1_9830_genomic","AT3G26300","OX461192.1",9618151,9620059,"Family",9618151,9620059,1909,"gene_body",0,NA,0,0,2417
"GCA_949796715.1_9830_genomic","AT3G26310","OX461192.1",9620075,9621884,"Family",9620075,9621884,1810,"gene_body",0,NA,0,0,3792
"GCA_949796715.1_9830_genomic","AT3G26320","OX461192.1",9623409,9625179,"Family",9623409,9625179,1771,"gene_body",0,NA,0,0,497
"GCA_949796715.1_9830_genomic","AT3G26330","OX461192.1",9625880,9627754,"Family",9625880,9627754,1875,"gene_body",0,NA,0,0,92
"GCA_949796715.1_9830_genomic","AT5G57260","OX461194.1",25748118,25749839,"Family",25748118,25749839,1722,"gene_body",0,NA,0,0,57503
"GCA_949796715.1_9830_genomic","AT1G64840","OX461190.1",26733748,26735744,"Family",26733748,26735744,1997,"gene_body",0,NA,0,0,121
"GCA_949796715.1_9830_genomic","AT2G24250","OX461191.1",12355018,12356947,"Family",12355018,12356947,1930,"gene_body",0,NA,0,0,6808
"GCA_949796715.1_9830_genomic","AT1G62040","OX461190.1",25547204,25548954,"Family",25547204,25548954,1751,"gene_body",0,NA,0,0,10235
"GCA_949796715.1_9830_genomic","AT2G45170","OX461191.1",20653937,20655464,"Family",20653937,20655464,1528,"gene_body",0,NA,0,0,18386
"GCA_949796715.1_9830_genomic","AT3G60640","OX461192.1",25956249,25958046,"Family",25956249,25958046,1798,"gene_body",0,NA,0,0,25091
"GCA_949796715.1_9830_genomic","AT4G04620","OX461193.1",2409461,2411609,"Family",2409461,2411609,2149,"gene_body",0,NA,0,0,1444
"GCA_949796715.1_9830_genomic","AT4G21980","OX461193.1",14425846,14427318,"Family",14425846,14427318,1473,"gene_body",0,NA,0,0,159
"GCA_949796715.1_9830_genomic","AT2G11015","OX461191.1",6528090,6528530,"Family",6528090,6528530,441,"gene_body",0,NA,0,0,122
"GCA_949796715.1_9830_genomic","AT4G06490","OX461193.1",3973812,3974252,"Family",3973812,3974252,441,"gene_body",0,NA,0,0,165
"GCA_949796715.1_9830_genomic","AT5G29050","OX461194.1",11131174,11131748,"Family",11131174,11131748,575,"gene_body",0,NA,0,0,164
"GCA_949796715.1_9830_genomic","AT1G47300","OX461190.1",19916951,19918308,"Family",19916951,19918308,1358,"gene_body",0,NA,0,0,203
"GCA_949796715.1_9830_genomic","AT1G47340","OX461190.1",19929307,19932006,"Family",19929307,19932006,2700,"gene_body",0,NA,0,0,1576
"GCA_949796715.1_9830_genomic","AT1G47350","OX461190.1",19934767,19937042,"Family",19934767,19937042,2276,"gene_body",0,NA,0,0,3
"GCA_949796715.1_9830_genomic","AT1G60370","OX461190.1",24756935,24757730,"Family",24756935,24757730,796,"gene_body",0,NA,0,0,9373
"GCA_949796715.1_9830_genomic","AT2G23160","OX461191.1",11916125,11917399,"Family",11916125,11917399,1275,"gene_body",0,NA,0,0,1478
"GCA_949796715.1_9830_genomic","AT2G25440","OX461191.1",12868410,12871077,"Family",12868410,12871077,2668,"gene_body",0,NA,0,0,12386
"GCA_949796715.1_9830_genomic","AT2G32680","OX461191.1",15887745,15890581,"Family",15887745,15890581,2837,"gene_body",0,NA,0,0,23685
"GCA_949796715.1_9830_genomic","AT2G33020","OX461191.1",16045620,16048348,"Family",16045620,16048348,2729,"gene_body",0,NA,0,0,4343
"GCA_949796715.1_9830_genomic","AT2G33050","OX461191.1",16053480,16057066,"Family",16053480,16057066,3587,"gene_body",0,NA,0,0,12203
"GCA_949796715.1_9830_genomic","AT2G33060","OX461191.1",16057310,16060088,"Family",16057310,16060088,2779,"gene_body",0,NA,0,0,16033
"GCA_949796715.1_9830_genomic","AT2G33080","OX461191.1",16063825,16066260,"Family",16063825,16066260,2436,"gene_body",0,NA,0,0,17316
"GCA_949796715.1_9830_genomic","AT3G24900","OX461192.1",9103466,9106184,"Family",9103466,9106184,2719,"gene_body",0,NA,0,0,52112
"GCA_949796715.1_9830_genomic","AT3G24982","OX461192.1",9110029,9112922,"Family",9110029,9112922,2894,"gene_body",0,NA,0,0,45374
"GCA_949796715.1_9830_genomic","AT3G24982","OX461192.1",9104096,9106132,"Family",9104096,9106132,2037,"gene_body",0,NA,0,0,52164
"GCA_949796715.1_9830_genomic","AT3G25010","OX461192.1",9110131,9112988,"Family",9110131,9112988,2858,"gene_body",0,NA,0,0,45308
"GCA_949796715.1_9830_genomic","AT3G25010","OX461192.1",9103466,9106218,"Family",9103466,9106218,2753,"gene_body",0,NA,0,0,52078
"GCA_949796715.1_9830_genomic","AT3G25020","OX461192.1",9109966,9113086,"Family",9109966,9113086,3121,"gene_body",0,NA,0,0,45210
"GCA_949796715.1_9830_genomic","AT4G23140","OX461193.1",14896586,14899777,"Family",14896586,14899777,3192,"gene_body",0,NA,0,0,26537
"GCA_949796715.1_9830_genomic","AT4G23150","OX461193.1",14900875,14903725,"Family",14900875,14903725,2851,"gene_body",0,NA,0,0,27407
"GCA_949796715.1_9830_genomic","AT4G23160","OX461193.1",14904515,14907249,"Family",14904515,14907249,2735,"gene_body",0,NA,0,0,23883
"GCA_949796715.1_9830_genomic","AT4G23180","OX461193.1",14914939,14917855,"Family",14914939,14917855,2917,"gene_body",0,NA,0,0,13277
"GCA_949796715.1_9830_genomic","AT2G06425","OX461191.1",2738652,2739467,"Family",2738652,2739467,816,"gene_body",0,NA,0,0,616
"GCA_949796715.1_9830_genomic","AT4G04265","OX461193.1",2671480,2672209,"Family",2671480,2672209,730,"gene_body",0,NA,0,0,891
"GCA_949796715.1_9830_genomic","AT3G19880","OX461192.1",6938466,6939629,"Family",6938466,6939629,1164,"gene_body",0,NA,0,0,21050
"GCA_949796715.1_9830_genomic","AT3G20030","OX461192.1",7017232,7018440,"Family",7017232,7018440,1209,"gene_body",0,NA,0,0,85
"GCA_949796715.1_9830_genomic","AT4G05080","OX461193.1",2090852,2092027,"Family",2090852,2092027,1176,"gene_body",0,NA,0,0,2387
"GCA_949796715.1_9830_genomic","AT5G60560","OX461194.1",26909010,26910231,"Family",26909010,26910231,1222,"gene_body",0,NA,0,0,33112
"GCA_949796715.1_9830_genomic","AT2G13770","OX461191.1",7847985,7849274,"Family",7847985,7849274,1290,"gene_body",0,NA,0,0,610
"GCA_949796715.1_9830_genomic","AT3G29631","OX461192.1",11393178,11393708,"Family",11393178,11393708,531,"gene_body",0,NA,0,0,649
"GCA_949796715.1_9830_genomic","AT5G39980","OX461194.1",18592941,18595301,"Family",18592941,18595301,2361,"gene_body",0,NA,0,0,7018
"GCA_949796715.1_9830_genomic","AT3G14610","OX461192.1",4914964,4917313,"Family",4914964,4917313,2350,"gene_body",0,NA,0,0,13546
"GCA_949796715.1_9830_genomic","AT3G14630","OX461192.1",4919967,4922343,"Family",4919967,4922343,2377,"gene_body",0,NA,0,0,8516
"GCA_949796715.1_9830_genomic","AT3G14640","OX461192.1",4922398,4924589,"Family",4922398,4924589,2192,"gene_body",0,NA,0,0,6270
"GCA_949796715.1_9830_genomic","AT3G14650","OX461192.1",4924772,4927335,"Family",4924772,4927335,2564,"gene_body",0,NA,0,0,3524
"GCA_949796715.1_9830_genomic","AT3G14660","OX461192.1",4927418,4930060,"Family",4927418,4930060,2643,"gene_body",0,NA,0,0,799
"GCA_949796715.1_9830_genomic","AT3G14680","OX461192.1",4931927,4934241,"Family",4931927,4934241,2315,"gene_body",0,NA,0,0,734
"GCA_949796715.1_9830_genomic","AT3G14690","OX461192.1",4934769,4937468,"Family",4934769,4937468,2700,"gene_body",0,NA,0,0,136
"GCA_949796715.1_9830_genomic","AT1G45190","OX461190.1",19682747,19683400,"Family",19682747,19683400,654,"gene_body",0,NA,0,0,275
"GCA_949796715.1_9830_genomic","AT1G47470","OX461190.1",19997495,19998098,"Family",19997495,19998098,604,"gene_body",0,NA,0,0,336
"GCA_949796715.1_9830_genomic","AT1G47450","OX461190.1",19985585,19986163,"Family",19985585,19986163,579,"gene_body",0,NA,0,0,1101
"GCA_949796715.1_9830_genomic","AT1G47470","OX461190.1",19682793,19683385,"Family",19682793,19683385,593,"gene_body",0,NA,0,0,290
"GCA_949796715.1_9830_genomic","AT1G52970","OX461190.1",22276407,22276906,"Family",22276407,22276906,500,"gene_body",0,NA,0,0,5568
"GCA_949796715.1_9830_genomic","AT2G04031","OX461191.1",1460838,1461461,"Family",1460838,1461461,624,"gene_body",0,NA,0,0,163
"GCA_949796715.1_9830_genomic","AT2G04037","OX461191.1",1462238,1462826,"Family",1462238,1462826,589,"gene_body",0,NA,0,0,1563
"GCA_949796715.1_9830_genomic","AT2G04041","OX461191.1",1464631,1465194,"Family",1464631,1465194,564,"gene_body",0,NA,0,0,1173
"GCA_949796715.1_9830_genomic","AT3G11990","OX461192.1",3837133,3837785,"Family",3837133,3837785,653,"gene_body",0,NA,0,0,4174
"GCA_949796715.1_9830_genomic","AT4G13261","OX461193.1",10503078,10503396,"Family",10503078,10503396,319,"gene_body",0,NA,0,0,7725
"GCA_949796715.1_9830_genomic","AT4G13263","OX461193.1",10509342,10509924,"Family",10509342,10509924,583,"gene_body",0,NA,0,0,1197
"GCA_949796715.1_9830_genomic","AT5G35405","OX461193.1",10509349,10509932,"Family",10509349,10509932,584,"gene_body",0,NA,0,0,1189
"GCA_949796715.1_9830_genomic","AT4G13263","OX461193.1",10503079,10503396,"Family",10503079,10503396,318,"gene_body",0,NA,0,0,7725
"GCA_949796715.1_9830_genomic","AT5G35405","OX461193.1",10503086,10503396,"Family",10503086,10503396,311,"gene_body",0,NA,0,0,7725
"GCA_949796715.1_9830_genomic","AT5G35405","OX461194.1",16232473,16233054,"Family",16232473,16233054,582,"gene_body",0,NA,0,0,815
"GCA_949796715.1_9830_genomic","AT5G40910","OX461194.1",19006850,19012877,"Family",19006850,19012877,6028,"gene_body",0,NA,0,0,5951
"GCA_949796715.1_9830_genomic","AT3G45860","OX461192.1",20335307,20338485,"Family",20335307,20338485,3179,"gene_body",0,NA,0,0,8709
"GCA_949796715.1_9830_genomic","AT4G23130","OX461193.1",14892708,14895437,"Family",14892708,14895437,2730,"gene_body",0,NA,0,0,22659
"GCA_949796715.1_9830_genomic","AT4G23270","OX461193.1",14954541,14957865,"Family",14954541,14957865,3325,"gene_body",0,NA,0,0,14358
"GCA_949796715.1_9830_genomic","AT4G23280","OX461193.1",14958304,14961147,"Family",14958304,14961147,2844,"gene_body",0,NA,0,0,18121
"GCA_949796715.1_9830_genomic","AT4G23310","OX461193.1",14968943,14972535,"Family",14968943,14972535,3593,"gene_body",0,NA,0,0,28760
"GCA_949796715.1_9830_genomic","AT2G03010","OX461191.1",1054677,1056867,"Family",1054677,1056867,2191,"gene_body",0,NA,0,0,188
"GCA_949796715.1_9830_genomic","AT4G09440","OX461193.1",8772319,8772852,"Family",8772319,8772852,534,"gene_body",0,NA,0,0,409
"GCA_949796715.1_9830_genomic","AT5G37470","OX461193.1",8772077,8773091,"Family",8772077,8773091,1015,"gene_body",0,NA,0,0,167
"GCA_949796715.1_9830_genomic","AT4G16530","OX461193.1",12189781,12191603,"Family",12189781,12191603,1823,"gene_body",0,NA,0,0,29546
"GCA_949796715.1_9830_genomic","AT5G37410","OX461194.1",17412798,17414853,"Family",17412798,17414853,2056,"gene_body",0,NA,0,0,11059
"GCA_949796715.1_9830_genomic","AT5G37420","OX461194.1",17415103,17416246,"Family",17415103,17416246,1144,"gene_body",0,NA,0,0,13364
"GCA_949796715.1_9830_genomic","AT5G37430","OX461194.1",17418376,17420344,"Family",17418376,17420344,1969,"gene_body",0,NA,0,0,16637
"GCA_949796715.1_9830_genomic","AT5G37460","OX461194.1",17431760,17433649,"Family",17431760,17433649,1890,"gene_body",0,NA,0,0,4906
"GCA_949796715.1_9830_genomic","AT5G37470","OX461194.1",17434758,17436728,"Family",17434758,17436728,1971,"gene_body",0,NA,0,0,1827
"GCA_949796715.1_9830_genomic","AT5G37920","OX461194.1",17672104,17673933,"Family",17672104,17673933,1830,"gene_body",0,NA,0,0,929
"GCA_949796715.1_9830_genomic","AT1G45100","OX461190.1",19626859,19628418,"Family",19626859,19628418,1560,"gene_body",0,NA,0,0,1972
"GCA_949796715.1_9830_genomic","AT3G10845","OX461192.1",3420744,3424314,"Family",3420744,3424314,3571,"gene_body",0,NA,0,0,39729
"GCA_949796715.1_9830_genomic","AT5G41690","OX461194.1",19290592,19295832,"Family",19290592,19295832,5241,"gene_body",0,NA,0,0,13323
"GCA_949796715.1_9830_genomic","AT1G54470","OX461190.1",22901242,22904710,"Family",22901242,22904710,3469,"gene_body",0,NA,0,0,9549
"GCA_949796715.1_9830_genomic","AT1G74170","OX461190.1",30547847,30552826,"Family",30547847,30552826,4980,"gene_body",0,NA,0,0,12821
"GCA_949796715.1_9830_genomic","AT1G74180","OX461190.1",30553463,30558460,"Family",30553463,30558460,4998,"gene_body",0,NA,0,0,18437
"GCA_949796715.1_9830_genomic","AT1G74190","OX461190.1",30559031,30562609,"Family",30559031,30562609,3579,"gene_body",0,NA,0,0,24005
"GCA_949796715.1_9830_genomic","AT1G74200","OX461190.1",30563350,30565801,"Family",30563350,30565801,2452,"gene_body",0,NA,0,0,28324
"GCA_949796715.1_9830_genomic","AT2G25470","OX461191.1",12879964,12883686,"Family",12879964,12883686,3723,"gene_body",0,NA,0,0,8886
"GCA_949796715.1_9830_genomic","AT5G49290","OX461194.1",22552857,22557436,"Family",22552857,22557436,4580,"gene_body",0,NA,0,0,5903
"GCA_949796715.1_9830_genomic","AT2G36110","OX461191.1",17197488,17198576,"Family",17197488,17198576,1089,"gene_body",0,NA,0,0,26926
"GCA_949796715.1_9830_genomic","AT3G12410","OX461192.1",3964707,3965710,"Family",3964707,3965710,1004,"gene_body",0,NA,0,0,3289
"GCA_949796715.1_9830_genomic","AT3G12420","OX461192.1",3966686,3967645,"Family",3966686,3967645,960,"gene_body",0,NA,0,0,5268
"GCA_949796715.1_9830_genomic","AT3G12430","OX461192.1",3968047,3969072,"Family",3968047,3969072,1026,"gene_body",0,NA,0,0,6629
"GCA_949796715.1_9830_genomic","AT3G12440","OX461192.1",3969750,3970902,"Family",3969750,3970902,1153,"gene_body",0,NA,0,0,8332
"GCA_949796715.1_9830_genomic","AT3G12460","OX461192.1",3973140,3974176,"Family",3973140,3974176,1037,"gene_body",0,NA,0,0,9448
"GCA_949796715.1_9830_genomic","AT3G12470","OX461192.1",3974587,3975453,"Family",3974587,3975453,867,"gene_body",0,NA,0,0,8171
"GCA_949796715.1_9830_genomic","AT4G03635","OX461193.1",1912573,1913538,"Family",1912573,1913538,966,"gene_body",0,NA,0,0,160
"GCA_949796715.1_9830_genomic","AT4G05460","OX461193.1",1934218,1936161,"Family",1934218,1936161,1944,"gene_body",0,NA,0,0,6359
"GCA_949796715.1_9830_genomic","AT4G05470","OX461193.1",1931340,1933469,"Family",1931340,1933469,2130,"gene_body",0,NA,0,0,3481
"GCA_949796715.1_9830_genomic","AT4G05475","OX461193.1",1928546,1930728,"Family",1928546,1930728,2183,"gene_body",0,NA,0,0,687
"GCA_949796715.1_9830_genomic","AT1G69090","OX461190.1",28610866,28611905,"Family",28610866,28611905,1040,"gene_body",0,NA,0,0,3100
"GCA_949796715.1_9830_genomic","AT4G14165","OX461193.1",10993943,10995105,"Family",10993943,10995105,1163,"gene_body",0,NA,0,0,8929
"GCA_949796715.1_9830_genomic","AT4G22035","OX461193.1",14444616,14445746,"Family",14444616,14445746,1131,"gene_body",0,NA,0,0,1002
"GCA_949796715.1_9830_genomic","AT4G22060","OX461193.1",14457877,14459303,"Family",14457877,14459303,1427,"gene_body",0,NA,0,0,152
"GCA_949796715.1_9830_genomic","AT4G22165","OX461193.1",14504583,14505674,"Family",14504583,14505674,1092,"gene_body",0,NA,0,0,326
"GCA_949796715.1_9830_genomic","AT4G22170","OX461193.1",14506727,14508022,"Family",14506727,14508022,1296,"gene_body",0,NA,0,0,614
"GCA_949796715.1_9830_genomic","AT4G22180","OX461193.1",14508766,14510037,"Family",14508766,14510037,1272,"gene_body",0,NA,0,0,2653
"GCA_949796715.1_9830_genomic","AT4G22660","OX461193.1",14691088,14692278,"Family",14691088,14692278,1191,"gene_body",0,NA,0,0,13152
"GCA_949796715.1_9830_genomic","AT5G66830","OX461194.1",29254465,29255901,"Family",29254465,29255901,1437,"gene_body",0,NA,0,0,56114
"GCA_949796715.1_9830_genomic","AT1G20400","OX461194.1",8026511,8030169,"Family",8026511,8030169,3659,"gene_body",1,"LTR/Gypsy",220,0.0601257174091282,0
"GCA_949796715.1_9830_genomic","AT1G72260","OX461190.1",29836656,29837769,"Family",29836656,29837769,1114,"gene_body",0,NA,0,0,17233
"GCA_949796715.1_9830_genomic","AT2G15010","OX461191.1",8576131,8577004,"Family",8576131,8577004,874,"gene_body",0,NA,0,0,441
"GCA_949796715.1_9830_genomic","AT5G36910","OX461194.1",17114317,17115433,"Family",17114317,17115433,1117,"gene_body",0,NA,0,0,553
"GCA_949796715.1_9830_genomic","AT5G03480","OX461194.1",873133,874915,"Family",873133,874915,1783,"gene_body",0,NA,0,0,24924
"GCA_949796715.1_9830_genomic","AT5G03495","OX461194.1",877420,879863,"Family",877420,879863,2444,"gene_body",0,NA,0,0,19976
"GCA_949796715.1_9830_genomic","AT4G04110","OX461193.1",2758017,2759424,"Family",2758017,2759424,1408,"gene_body",2,"LTR/Copia",622,0.441761363636364,0
"GCA_949796715.1_9830_genomic","AT4G39550","OX461193.1",21172707,21174167,"Family",21172707,21174167,1461,"gene_body",0,NA,0,0,43850
"GCA_949796715.1_9830_genomic","AT4G39560","OX461193.1",21174481,21176107,"Family",21174481,21176107,1627,"gene_body",0,NA,0,0,41910
"GCA_949796715.1_9830_genomic","AT3G31550","OX461192.1",12732788,12733616,"Family",12732788,12733616,829,"gene_body",2,"DNA/Helitron",740,0.892641737032569,0
"GCA_949796715.1_9830_genomic","AT2G18780","OX461191.1",10170810,10172212,"Family",10170810,10172212,1403,"gene_body",0,NA,0,0,13070
"GCA_949796715.1_9830_genomic","AT3G16740","OX461192.1",5709178,5710859,"Family",5709178,5710859,1682,"gene_body",0,NA,0,0,16752
"GCA_949796715.1_9830_genomic","AT1G17150","OX461190.1",5873240,5875085,"Family",5873240,5875085,1846,"gene_body",0,NA,0,0,2307
"GCA_949796715.1_9830_genomic","AT1G43080","OX461190.1",18751949,18753768,"Family",18751949,18753768,1820,"gene_body",0,NA,0,0,1309
"GCA_949796715.1_9830_genomic","AT1G43090","OX461190.1",18781062,18783014,"Family",18781062,18783014,1953,"gene_body",0,NA,0,0,79
"GCA_949796715.1_9830_genomic","AT1G43100","OX461190.1",18784393,18786304,"Family",18784393,18786304,1912,"gene_body",0,NA,0,0,3410
"GCA_949796715.1_9830_genomic","AT1G43090","OX461190.1",18751830,18753768,"Family",18751830,18753768,1939,"gene_body",0,NA,0,0,1309
"GCA_949796715.1_9830_genomic","AT2G15450","OX461191.1",8771085,8772804,"Family",8771085,8772804,1720,"gene_body",0,NA,0,0,558
"GCA_949796715.1_9830_genomic","AT2G15460","OX461191.1",8774486,8776198,"Family",8774486,8776198,1713,"gene_body",0,NA,0,0,3959
"GCA_949796715.1_9830_genomic","AT2G15470","OX461191.1",13361689,13362575,"Family",13361689,13362575,887,"gene_body",0,NA,0,0,14740
"GCA_949796715.1_9830_genomic","AT2G15460","OX461191.1",8771085,8772799,"Family",8771085,8772799,1715,"gene_body",0,NA,0,0,558
"GCA_949796715.1_9830_genomic","AT2G15470","OX461191.1",8774486,8776203,"Family",8774486,8776203,1718,"gene_body",0,NA,0,0,3959
"GCA_949796715.1_9830_genomic","AT2G26620","OX461191.1",13361594,13363360,"Family",13361594,13363360,1767,"gene_body",0,NA,0,0,14645
"GCA_949796715.1_9830_genomic","AT2G26620","OX461191.1",8775308,8776295,"Family",8775308,8776295,988,"gene_body",0,NA,0,0,4781
"GCA_949796715.1_9830_genomic","AT2G26620","OX461191.1",8771909,8772897,"Family",8771909,8772897,989,"gene_body",0,NA,0,0,1382
"GCA_949796715.1_9830_genomic","AT2G40310","OX461191.1",18871185,18872829,"Family",18871185,18872829,1645,"gene_body",0,NA,0,0,15923
"GCA_949796715.1_9830_genomic","AT4G13760","OX461193.1",10806585,10808185,"Family",10806585,10808185,1601,"gene_body",0,NA,0,0,44
"GCA_949796715.1_9830_genomic","AT2G24980","OX461191.1",12653467,12655380,"Family",12653467,12655380,1914,"gene_body",0,NA,0,0,14282
